pop,density,unemp,union,crime,publicTrans,housePrice,insurance,gas,tax,young,adult,married,college,female,immigrant,meanincome,income25,income50,income75,minwage,hospital,school,amenity,entry
4937086.66189644,0.194049889151671,0.0498767637623627,-0.00123572588434207,0.0094721156968601,55,83.345205456798,3225.16736288069,4.43560042997081,0.0734616618647671,0.140401919265767,0.584328979371311,0.778588516043927,0.257363865167839,0.408959123000768,0.157039936236955,66861.6831910796,22520.9033210638,42236.1212831056,72119.2958961521,6.4144164275866e-05,104.378108093474,89.7605165884233,88.3525573110139,1
4243628.61087833,0.431632513885542,0.0589915700751873,0.00243064526770069,0.0843275252171158,69,30.2186226819432,2629.2385040988,3.7030943726661,0.0770601262630526,0.0800548116304819,0.62466178011454,0.628993987686806,0.354625195619688,0.396884536722838,0.160229540561252,76673.1705029935,21800.5340673788,47782.7242067594,98102.0447026653,6.79007507453665,103.928287114536,105.147009792413,103.925752747825,1
1353131.55229394,0.145076528919218,0.0446137943826055,-0.00191574459754043,0.0482935645684919,41,50.5048265392938,2608.16262776801,3.60225134160098,0.0745500913212829,0.250797937537147,0.469591333240441,0.579094673789301,0.181387753053826,0.440386186759158,0.16904492934884,58420.7004325571,20764.2027247072,32239.3870423037,66209.3002276867,-0.000351174985745227,77.3504198558914,87.930418284933,83.3948211207485,0
9202855.54061311,0.857144182413444,0.0655532994412757,-0.00116242834332503,0.0591346718112863,70,70.8219658793979,2445.09801422091,5.899380365205,0.0801164605494021,0.166438186428039,0.505218860387022,0.639125962868298,0.139473837547651,0.485846380057335,0.20024762688883,38919.7516134588,13358.0755721934,23188.1995663412,48151.4593365523,10.2120951468498,114.966414023331,105.638839251981,105.739963707721,1
1844191.49606542,0.413045918409321,0.0687154446784078,0.000848876782446316,0.0993548545054437,50,116.855254270317,1907.78486054565,3.58818802368443,0.0729209764953502,0.225024236793809,0.468220350608695,0.765660078034172,0.330040394786682,0.484568776156478,0.0864223293749359,64556.4085842225,17454.3828988622,35352.3798048554,81085.5928103687,10.7822456867284,96.7465131385812,101.914146739742,96.1315702128446,0
645352.914870327,0.107957211747791,0.0748748718989304,-0.00168604501262106,0.0719650434578908,9,45.1416333124084,2281.10541760391,2.56051303961308,0.0643677750927293,0.159321287500129,0.500656543783467,0.53513183163075,0.196144607185602,0.514053828239792,0.15534611518434,43766.7853612764,11013.07099222,22359.0060128066,51745.5184036754,7.43118541927957,96.9409382327338,93.4170981755331,88.4285457403943,0
4683165.9847357,0.708649286729111,0.0573831214718383,0.000611171965228821,0.0479503439777214,54,49.7435212475177,3133.99750502745,3.67639769035398,0.0783703887943523,0.0731439457942107,0.51915194792032,0.498453134886446,0.239869645890568,0.43479938586146,0.190899767974004,57612.4288671311,16247.3776727467,29842.8297083603,66726.8867298484,0.000492351044423556,88.0725454477006,93.9090488802295,98.693272885774,0
9146088.49497117,0.980442992058935,0.0748300919642754,0.00275779429875489,0.0954950119989564,85,78.1832375747086,2620.01166746813,4.24996195033586,0.0934328325982298,0.262010021447451,0.517423143822338,0.666231784704364,0.315508168411095,0.495951276073639,0.236869861211124,53609.5149519301,15346.0700906045,26901.0080394064,60008.2316749222,0.000308919873427695,109.758399967628,86.984379806609,112.408644638892,1
312152.491901778,0.0967876927949588,0.0723098141204477,0.00766735144650137,0.082024573485851,49,34.3028028525904,2548.99315756514,3.52810141707293,0.0933752061013809,0.207270414344806,0.448069925666649,0.600023138225811,0.229293605389822,0.553491515764508,0.121140814212177,46285.5670445666,14534.1146701042,23371.8294372331,54742.9875475231,6.63575044008298,105.195864342945,99.2432008134119,90.3906363401096,0
9441673.92426281,0.869115115243018,0.0381146482663201,1.00194242960774,0.0197626763894848,65,150.295524547926,4453.17044576359,2.89260052980747,0.0829489364371487,0.0992844418590015,0.498004341134312,0.630162005316816,0.263854025206509,0.491014964369951,0.201919297137924,68377.3311460877,17976.1900972457,37327.8616230773,81890.2683322339,9.66339416951338,106.916995128874,100.347225649144,110.058432455087,1
2660042.27030758,0.206483340426877,0.054607657394223,-0.00108100624396851,0.0788651845801824,14,15.6054202373617,5386.65561395117,0.691890782630184,0.0634721517434808,0.0520412100775941,0.560946113476688,0.612275259055761,0.1916485952198,0.469299333183116,0.138373139819344,54636.6128050207,18392.4174300744,28791.2460150121,62921.6834594976,-6.2459102481689e-05,84.2491948462753,105.532457876707,90.525729050036,0
1978624.83202485,0.0299553333508251,0.0375459775812429,0.999784742061679,0.0188579883640949,48,56.4046086937087,3135.12701387524,3.99104099238812,0.070238755012243,0.0358415890676987,0.690954961775211,0.609678398096528,0.271558216207167,0.540545790238624,0.1403039938729,73738.3841715899,25096.2917048763,39233.8177774246,87331.3454053207,8.52721233774893,93.6658129792958,105.061284671488,110.013438676355,1
721950.978428292,0.0600177678429822,0.0571728207811515,0.505910864228851,0.0715438131773628,29,182.261000406829,3941.55143058623,0.692529945909755,0.0790069156238233,0.244570236234265,0.41445454377415,0.62904720273268,0.369823504104636,0.448833053583355,0.0757942042265873,72993.8512632234,20335.3696542321,39755.1753819869,98955.022809231,5.63779676440728,81.775445147834,111.754964591691,83.1734731351556,0
5319205.09960493,0.659189211425495,0.0753807547657973,0.00119999339443503,0.100868197022199,76,185.4870549371,4618.2730452802,1.8619741398287,0.0766714185585177,0.0818228454107249,0.495382097488577,0.550043526447538,0.348006816285599,0.451076693270149,0.163330759364631,55777.383829793,15728.3715008434,30745.6477179766,72792.636808419,-5.45541047856971e-05,96.2640030098835,96.2070904217889,102.87466939262,0
1207397.64363807,0.00386267070649978,0.0493155133748691,0.00104624640716726,0.0710779873784623,47,164.439431123627,3390.57666136345,1.79340674267088,0.0645668426099054,0.159735267882964,0.532078633566738,0.429244193925479,0.372152477980789,0.544257397502866,0.0970076029491574,81831.7567130585,22699.2940332054,48249.8649952297,114320.163506464,6.720780393381,85.0970329476837,103.263484338441,93.7453487172861,0
6122364.92936646,0.382152487169151,0.0687422452331739,0.0037324646810232,0.0723424855226929,21,57.4810942861379,2419.74461396325,2.99831869859656,0.0583718503346437,0.0738581387377514,0.582610700410052,0.616685674333405,0.401211668779134,0.569292887755463,0.158514302020159,64291.4829415306,18204.1605970663,39807.3190579213,90173.4548700053,0.000717260737789234,101.55985866268,103.675724133151,94.0707517024046,0
9510875.52389037,0.91148067638884,0.0101681815983671,0.029785359839768,0.00607534728217953,82,1.66660054034734,2475.04222831001,3.34413519620388,0.0646177638991773,0.24112538116582,0.405157737732511,0.562717121945135,0.225444979628844,0.553545507599261,0.197008383999995,79929.108931253,24048.2880532299,42126.7661337725,97399.8057384908,5.25193905294379,121.650684341299,103.407321812804,120.086604961591,1
843027.003530791,0.182302968489,0.0723367806667336,0.00647257170377616,0.0898239956890151,39,44.2779736203496,1609.1929034378,2.20251565039286,0.0719403196987987,0.133502443861223,0.446244971135043,0.579019819104152,0.167894851901995,0.557378052069711,0.0472130777324882,40428.9675489201,12095.8660587918,22289.2392280847,51349.8145054933,0.000472741781399318,87.4744503433252,88.1744704445257,102.010613834533,0
1334934.38756393,0.197065250368565,0.0818831544560618,-0.000827616528171706,0.077221978050305,21,190.860524001429,2943.83252320954,3.07310449082506,0.0795120269194662,0.162582230619888,0.527885601685754,0.317794951876151,0.473582132246889,0.473589871662927,0.161545797006166,64596.2236335406,17307.0238762081,41903.1257984783,93031.0877439799,7.15171393098003,105.227280211704,114.219618909507,103.804980757885,0
3394652.67767636,0.00395526404532452,0.040515511222019,-0.00110801308807193,0.038791025247329,18,24.8906057505954,2577.74228558985,2.71712043052977,0.0838248380636768,0.192052051764949,0.453010914882147,0.778020363493013,0.198359033412052,0.611871678691687,0.136033645417709,56409.0629748509,16029.0415706267,30731.3516278114,66796.7859438199,0.000304679693060591,100.59357463732,95.2902855313995,80.5712006799587,0
7390757.32754143,0.704509981293223,0.0611524272346679,0.988827384627053,0.0961717893864022,56,54.6958864810069,4114.40427345411,2.47161177648352,0.0648545741690706,0.177096663329357,0.470633594453428,0.500646079866813,0.386701966940292,0.563344058170241,0.178255968176744,66276.9860441361,18880.204632866,41904.1286910166,85437.3498965063,8.17122798034301,104.92599582886,102.290130259168,102.34464029464,0
4899025.5131899,0.61388111749195,0.0683342584592479,-0.000907987430379204,0.0890010488319985,58,125.981134760177,3241.44520960059,2.64506951104505,0.0943314829263194,0.144377637450121,0.617869489045443,0.469055487688215,0.285412685611374,0.553819960982948,0.160516836196198,60658.8158748853,18777.2686135325,30758.3846984459,74885.0479344701,7.77156848639259,102.562491630571,106.350352772453,98.5945580196833,0
9083119.19849248,0.735692298878015,0.0274443574502129,0.0737244404793944,0.0259938145513131,68,163.766838766274,2596.32180975349,4.09621471662735,0.0637688110106417,0.154163458458361,0.530910599695226,0.669692041756408,0.317000437289105,0.577240486334808,0.229206848354435,81266.4858262703,23634.4290954667,40417.8358798231,100361.841631967,5.67000874629685,94.3170517663138,90.4746464668708,102.578412826996,1
7160761.83106363,0.775817728496335,0.0458639487126002,0.0023727311523856,0.0799760442572777,61,0.467513130652434,2640.8936535775,4.15882513301591,0.0660716059685479,0.172231820943998,0.479711026446267,0.421353382378779,0.200968241290177,0.511362794632296,0.197343374199481,50526.2163443813,13338.3304140852,28048.0357898102,62194.5665762143,-0.000355315437627023,94.2688333369828,101.46811779808,87.8226046730048,0
2428481.01353608,0.275290314172166,0.0339761605014054,0.0168718620062971,0.041245664871707,36,134.832195536767,1826.86181527457,1.01545071836997,0.0725426579401181,0.16581945275271,0.536799955179149,0.459812710212941,0.295358240131836,0.559429247985741,0.0306493783014202,86557.2445852603,26483.3758219789,45847.7016058947,105678.426272228,8.27763811268963,92.8600477528721,96.1376207376197,92.4763025221589,0
3005592.22567026,0.547727391997217,0.063372502668199,0.000141836442633129,0.0792647638177301,34,171.483989545289,2528.49296731028,2.12019050987355,0.0725669875092651,0.224341275337686,0.407921481301413,0.743349674027946,0.348181723807308,0.489705239380105,0.035910164103106,68588.511008498,19558.3019224737,45842.2701264091,91900.0228512483,0.000352023248611148,85.0918436473704,90.0745963604981,84.2930115086116,0
4244525.28896103,0.665376487416888,0.0454287196725256,0.00322912683077574,0.0233098843990875,42,8.62901134769833,2527.14514080437,1.27482253761376,0.0773365262986048,0.185812749654962,0.460035776948015,0.650272034602301,0.348659241273154,0.51013496715235,0.119353507754668,77801.7532233184,22381.6612104589,41149.1914669906,95029.0198755703,-0.000235182524091291,112.576324070059,96.1572584190682,90.5538704695558,1
5542651.49460192,0.405701335906878,0.000152683594039189,0.197366530363885,0.00877823237917184,37,22.5057203872221,1722.32479077657,2.78520275388683,0.0936152403354231,0.2382857202744,0.43555036856988,0.658851955554523,0.170400829848342,0.583534510082642,0.1734717894003,74306.3765422443,21672.1135048036,42800.0358181905,92541.1194228895,7.45787977771535,104.552056005788,98.2625220721218,103.151898300587,1
3639785.64810934,0.510409679596337,0.0375746891927501,1.00082890144945,0.0501013960767898,61,192.438194882199,2359.62981003828,3.29423380988401,0.0701581628583317,0.0853124528362619,0.575978230113073,0.7824714948893,0.473836368546498,0.496340593471318,0.130539574188866,106957.959721381,27965.0512088283,65791.7135855432,162208.105804353,6.38658334166257,106.558335817821,98.1633900879757,89.5363211032803,1
7341038.99083171,0.941527611948389,0.0337498104284293,0.997991742196723,0.029967208912157,88,85.9529417229644,1003.58065353711,5.0240029638231,0.0933048999121717,0.165810289581447,0.428523051408146,0.434684590650006,0.287774520454626,0.463641390587025,0.177945776252933,75919.1544313652,20923.9304850445,37102.4008767877,92345.8514695054,8.76339426958553,94.2582986595771,115.988785394733,104.920613592962,1
2223417.93567338,0.351479232387327,0.0219674998216123,0.00397878994233769,0.0674815734989955,22,116.66251549275,3843.99887308187,2.78749211559181,0.0822893786508783,0.193309638235824,0.515028820549359,0.466381261496202,0.245000155415529,0.452937689187392,0.138050380718464,89227.0201569453,27113.7210038457,43058.5690320549,100308.865515397,7.93858519231962,104.906914906754,100.469837997298,101.693375773377,0
4505238.89971028,0.174245613273373,0.0516930240954002,0.00933558856940129,0.0598774995188318,53,45.0364666722091,3712.46884224132,3.4159009432733,0.0554397780981822,0.0215383621163192,0.558157787111032,0.745828099037932,0.198301823577884,0.445670410564445,0.173884904707687,52289.2482366474,16121.1079317011,28011.2121675974,61659.9021356631,-6.48449703279603e-05,100.676869446276,93.0044535373828,102.490020747389,0
3436663.43962078,0.22083098066912,0.0418086815853049,0.104068829621052,0.0322065467745002,43,15.1353029457542,1469.60667537165,2.82895406141963,0.0768645566914915,0.167967299655746,0.473415121469744,0.46507728294759,0.385485496921321,0.472047263508406,0.180280260615306,83524.9140638606,23451.7126038391,53652.076641884,109657.973813607,0.00041773932027915,109.879434682099,98.5772257022662,91.3077412598681,1
600380.081195328,0.101144237319781,0.0348103221971116,0.0858500031864833,0.0142434483497204,11,54.2111609161399,3627.96376063413,3.40499979364225,0.0668129767734408,0.142874203897427,0.476422086886242,0.70656661397667,0.133203126754977,0.482063295377175,0.10911932465174,55556.8370531369,19398.5004499944,32121.9018626427,68160.6293974785,5.00810355131329e-05,95.4516100411041,91.6404251308944,91.6104598016211,0
4266997.15125279,0.302013055327775,0.0806110165612345,-0.000654694210027036,0.094643757711371,42,70.0408964686813,3037.62068847645,2.8124403637835,0.0838531250927805,0.287653439611444,0.43147487037859,0.484816049865259,0.190664290919568,0.471534030714044,0.167559868810563,40783.6090032316,13487.0748073514,21745.6789393599,48129.8922383348,5.95045772371084,91.3714114989197,103.376878030035,85.1057659457082,0
2037432.66187581,0.816369500011502,0.0410898897547778,-0.000426727996550481,0.0115583228147897,72,146.540351839443,3006.96469691048,4.46874802026694,0.0928108845503429,0.207728826866513,0.411346081527694,0.650975944013557,0.304459278144058,0.470327944077247,0.139550656932653,77259.7778749744,21809.6051775773,36425.7428957869,100375.60364242,8.21503242590599,92.0447569548744,104.748590811945,99.3503919666972,0
3744011.60687378,0.478181735929834,0.0277646677618314,0.0909681637865328,0.0328561400191702,45,139.765852813763,3930.60857477676,2.18395699932242,0.0776117321575919,0.108156763234599,0.499973583640209,0.568674419495146,0.467340784656253,0.481915975085006,0.158984611905483,112946.421448017,29591.4864710129,74497.2018175991,163449.994128051,6.515885121479,93.4756111382426,121.079941534653,103.770823805908,1
2510053.77892814,0.508440208177198,0.0513113653937564,-0.00185972919814993,0.0452769002944085,44,163.410038471885,3177.62960864832,1.03941646138449,0.0873483200652223,0.207598676391856,0.477539151299103,0.515360144947365,0.324946109862268,0.391607141222219,0.135041252816564,73230.6924772556,20953.3633788643,45352.8438242873,81031.3367707207,-0.000207110139590533,101.873832904303,88.4006297862182,83.9793732578259,0
6225483.64350424,0.334892317296875,0.0748533402815776,-0.00128810259804133,0.100063796078994,31,29.1306507219632,1811.31684952671,1.86207577272109,0.0641085685822999,0.0845463200155127,0.557282043078741,0.448995766272717,0.292331675951079,0.426576033900456,0.22749132971407,51420.2880958347,14757.0595450703,25601.4132169462,59806.324314357,5.78065153943028,99.738779655947,111.075161514823,118.955042008978,0
5614196.33061915,0.615792192287559,0.0653990950611288,-0.0018357799533552,0.0910041465103114,76,118.009416631742,1210.39640857162,4.94717160379283,0.0836243265016482,0.229793606975914,0.469073487818909,0.427875519978486,0.216372163905165,0.503838694106891,0.126461907692369,50687.5483450863,15892.6447697034,25397.3806366281,58303.0670723378,0.000207020745980753,113.213767927833,97.4900119082969,96.4881203856518,0
8716771.95484765,0.53458874941707,0.0295674548689763,1.00145484550097,0.0275101870721375,60,16.9137075616102,2624.53857411023,0.740885860906001,0.0814341738008094,0.166509978637474,0.475517595454527,0.534991468608245,0.142687769108761,0.485288765600913,0.179430867732114,53753.0639952497,16665.5273593902,31516.5966880402,66017.7525815461,7.86460642648574,90.8804277350405,78.820200675726,104.207029520892,0
8083726.89482503,0.901908737006608,0.0397032695920086,0.029210684138332,0.00800623996786412,79,147.727698451528,2783.52624588046,3.93409314145603,0.0829879766726818,0.208765227846147,0.494985770548899,0.44907393745453,0.35003512533479,0.572447750511827,0.107402687704152,83171.0059983174,24308.3300773067,49511.5976509044,108342.003006795,6.43109770986623,103.32222696415,112.19415657879,102.503217174529,1
3752890.27664372,0.057425130808113,0.0359962791683298,0.972434781201699,0.0354733516629364,17,198.272248277897,2585.28705569835,2.27853357037686,0.0611210319313023,0.175124157273946,0.474935416132986,0.636253493865915,0.40826949131398,0.552006768150392,0.184530416871806,90538.4217012218,24160.6593057704,58049.8412527556,127270.560021623,9.82742825734741,111.449704062108,114.859670923428,98.2653338153584,0
6171838.29881095,0.367421293878274,0.0792335725656087,0.991135927329213,0.0719320070462104,46,181.730389775175,3736.12774851653,2.5962134660221,0.072579066271656,0.226423729301951,0.413649212336764,0.60422019511672,0.498656416510879,0.515725682924804,0.173473473081442,63271.2887768474,17326.6045064271,40943.6575746687,94383.6197696741,6.4635588098813,116.402180300116,113.283573500208,106.96316760668,0
4275837.4152858,0.377328090002384,0.038565971395629,-0.000742192512274278,0.0440976845373173,48,141.473848732577,4804.45821064866,3.95319462091127,0.0595036283296013,0.213375695817469,0.477982463236691,0.557785871362654,0.510625831479341,0.489080059975515,0.164996630365323,101255.448856478,26018.4483245595,70296.9281049307,149329.027330173,-2.89939691117157e-07,108.24425410995,93.1354573533043,90.6415750980566,0
6368181.52352576,0.947294185499874,0.0312724674748083,0.999221076795975,0.0254074458327222,87,158.685377993868,4153.88991141152,4.60862400860954,0.0832582161386821,0.0542361613289343,0.612061458235231,0.751523122747031,0.438437571914635,0.453685769992875,0.141459132857621,112448.266420283,30260.5985838072,71218.457258681,167684.731237334,9.12666491051001,94.590085154644,125.392211279841,108.99997939629,1
2210435.35914168,0.281166136409352,0.0479157672530108,0.999516085551076,0.0318850479013395,52,132.647910816692,1822.32654286826,3.76262156500765,0.0804412980907308,0.158523303808706,0.474472311172649,0.694639690496034,0.378376272115924,0.545380586190103,0.156951927603012,72496.3089416653,21020.1213175133,38529.4061332383,99352.3907150921,0.000205854619205126,112.957820713596,105.821187072949,97.7798032936712,0
8528248.89308601,0.770834250965053,0.0558052238659061,0.16703589082786,0.0676414649878762,57,73.9258238172617,2077.21933096338,2.52733534622823,0.0802259689707818,0.166928855777181,0.470491785391589,0.639844146005452,0.243409530820652,0.511668767498118,0.177350130851581,55141.9308394915,16487.1262837893,28305.8394674864,65043.9479243735,7.84046273112488,108.472976971062,92.4977819010443,104.912388302274,0
3497834.12802334,0.349860460524142,0.0304157574265063,0.00647159202484892,0.0595280740419676,51,73.2832710561233,3105.25380696587,1.84255264819963,0.0746900774954698,0.22732908431595,0.473173740645748,0.582311916467707,0.227314517826471,0.401006398886717,0.147703040615217,73648.3832825611,24173.2313014613,39505.6871248506,87337.825303129,0.000297484516895878,81.3776210794171,95.1585882302349,89.7507420826075,0
4907845.05785103,0.23776209614132,0.0125498081214126,-0.00165367106924315,0.00439472847338788,30,130.102025023692,3008.61896390963,2.13064293046934,0.0762820621869112,0.181455314166956,0.440677990779001,0.688750952179,0.194650873439995,0.496505761561945,0.0413397687079944,83813.9031987765,27981.6317702403,42655.5923919896,96259.8321239079,-0.000341087877933349,114.923777692095,85.0562452903074,99.3312649437483,1
1467021.96552894,0.105468732890604,0.0244129211491991,0.998036246703622,0.00505057579931181,29,192.40906471706,1997.69558197379,3.67135881421781,0.0889695399358673,0.234501060257948,0.452763367683057,0.591928674889532,0.417825338778463,0.427607392031695,0.106715608298072,115500.749093781,31132.3042181427,74868.4251018069,168291.205489363,10.7828960996583,102.12807724338,102.867796912482,89.423948138705,0
7768896.23181066,0.870471707660374,0.0578748939413889,0.00476192679169915,0.064100991609444,77,102.768211737547,3708.38778261184,3.67516584186312,0.0908421181355241,0.108375982985558,0.573711164655548,0.530176366936082,0.334288296065198,0.424108320118408,0.174880700738904,70279.979611107,20497.6056979256,44306.582603192,86009.1634978238,6.77564833037746,111.596237168419,99.4379852709586,105.878084772678,1
569716.084227775,0.0194162746294915,0.0308091741043825,-0.000129568595818023,0.0126956324048919,4,48.2925094331875,3331.98654107849,0.2943391655435,0.0936371349874327,0.144185338448581,0.474388173727012,0.578637804520971,0.49747524987603,0.477019777147324,0.103795061091176,106312.205726618,29744.1005821606,69773.5003713488,154777.258268246,7.25477965759477,88.4839289626352,118.419936517829,88.4324299248511,0
890501.826719043,0.0567597360140758,0.0373448345280549,0.998282333333025,0.017399100530337,39,18.0147181207768,2843.39127360717,3.65391763066691,0.0692084220802502,0.198236473995907,0.512180456560105,0.573370491778712,0.302918977495448,0.541754438458134,0.112979265607681,82575.7994019849,24851.713407522,40437.2275800913,107343.762765354,9.51335319449507,94.3291403753209,80.0018720907968,83.0988473315507,0
4439703.06525603,0.44899972717779,0.0592273449078674,0.999630409156347,0.0717591559763472,56,38.3232744064789,4003.82562578203,2.97726889779144,0.0834476519541437,0.124024431183996,0.51390997709142,0.504324956646846,0.203780272397226,0.420210499321343,0.158664355669965,52559.0870980741,16983.5978023927,26528.9964768519,60481.9986476416,8.9679184479731,109.991307764939,105.911926653696,90.665058143925,0
3159398.49090536,0.0163474636115292,0.0727333075805444,-0.000789125124610859,0.0868972438093365,47,136.572062258876,1767.34298475472,4.11538110457832,0.0928273391505448,0.139848403864796,0.570256989905763,0.725441061227023,0.25234141755594,0.515772871961909,0.0973422589282567,49641.5965023988,17453.9844083574,28059.6459431973,55945.842030971,4.63750829017693e-05,86.8747515125616,91.8581558843951,91.606706992975,0
3495060.68795014,0.344536900685407,0.083486293398558,-0.00197407093985361,0.100475806092095,38,161.044395402712,2089.05896346171,2.45802819476324,0.0777818738399645,0.104853790989311,0.621066011430027,0.641089349584921,0.439428343178347,0.555395436498561,0.142275252618849,59869.2492983044,17968.9172259637,38411.0489330981,85383.4028968724,-0.000105796584960489,109.117856307511,108.77535348656,114.700389718897,0
6671258.0919946,0.413597082402664,0.0442785104258653,0.925893589893466,0.0442237654764222,25,124.565431352194,3608.32137559101,2.95652901754411,0.0730066046303881,0.0963427416886061,0.435331061431421,0.460082937906147,0.385981305623139,0.523570224370582,0.203522622926362,70839.5190753271,18231.8105295819,35756.2872275698,93148.6372769183,10.7825932106919,93.0325741071344,109.872101371584,103.499473633529,0
4382783.92485895,0.801135438755133,0.0353003743248667,0.00197340381877941,0.0332318145941784,49,186.938657389822,1622.39170869091,3.77306880682992,0.0708247661737903,0.211446707078623,0.485014634676265,0.442039119959821,0.329422346277123,0.530274962226958,0.242015124756595,75012.0038282789,20030.2399820903,41183.9109293949,93877.6440953007,6.14674086644725,92.4469503454899,115.696530636186,113.052915343241,1
3803023.64052023,0.369136864996401,0.0629133210834371,0.99923253462885,0.0989077189157258,33,43.1736014896874,2402.03750422379,2.95370744051567,0.0728759982915983,0.225740821354684,0.402908207440902,0.603070325334166,0.181273011453561,0.482501859825622,0.145776479605093,44015.6933380007,13531.6365408702,24489.0824135153,53478.6810868185,7.71682441257942,84.8547859082889,83.5768344400164,97.3618986171726,0
8577026.47171854,0.986227034946011,0.061314501695043,-0.00206295839796309,0.0733916726493361,64,48.8552140771676,1783.564009059,5.58844441218135,0.0594743176262923,0.135272609149469,0.481735112517567,0.761341357608683,0.287195600745834,0.545500905192441,0.219702370931782,51459.6274888441,11321.4912220971,25412.8911266479,59228.4067918021,5.02902646364252,126.912598562501,95.3509831670897,103.445723926168,1
1550737.47993599,0.544058290436179,0.0890570336954504,-0.000489540690359962,0.0928935195913384,41,162.287048528816,3983.2463653184,3.28347628884664,0.092445915234776,0.224425213831555,0.506052653024594,0.573554277694584,0.351490389030032,0.509046213998101,0.172604789921674,52145.5704669208,15599.4297884339,32358.8153612051,72568.9872608599,6.15608077972955,82.3281760210087,111.050249350264,95.9915265567546,0
9029400.9737911,0.412304172063005,0.0247617179796272,1.00024811630913,0.0391567690009744,67,183.085630705485,4680.21612230299,4.13149744472446,0.0631185796920729,0.0907130831862412,0.554440897599324,0.51842359620065,0.408639692021484,0.561789947474758,0.234418226534058,92891.9276467919,25780.9742426065,60892.9349169825,124177.01517865,8.32957991923982,106.860292903736,93.454987977283,100.419010116839,1
5680806.77805132,0.953856535566954,0.0733902137912755,0.00907017136040374,0.0820789808058461,64,96.4460474502108,3141.95477965242,3.42524280408784,0.0853341524689322,0.0875326202378665,0.488660502300563,0.694169886688455,0.351168262606932,0.535706305075639,0.151639938481313,53248.8779506728,14008.7572712008,25641.3635604319,67294.149033725,6.6742593739259,94.1865708612693,96.1924055891512,95.2341942722433,0
6070168.37502674,0.0854989282374637,0.031752001495091,0.00258558767520321,0.00867491309095707,14,106.432859913442,1809.9608484353,3.30706099879801,0.0590482756232294,0.181979074039474,0.513430393666283,0.557725601606041,0.390872414917084,0.517930063082256,0.109517363324996,102326.988886042,26451.2253170836,60979.9936420579,142265.184034434,0.000334934390321929,104.623554329173,95.8233450212634,91.1315935127896,1
9532007.97014705,0.920941774164569,0.0634209181498706,1.00137532015871,0.0361672035192274,81,29.4000072681352,1725.39502894075,4.2348139577431,0.0730531166354741,0.0663672108556753,0.519925708647376,0.550826810910966,0.32975274771034,0.56247602546259,0.163330933302612,57772.2143446016,17459.856801395,28498.467573301,72148.8114846098,7.51628395202506,106.256464966774,107.162628256476,119.812983991365,1
221588.528764814,0.140570863906237,0.1021710616909,0.00529533880025051,0.0959703772390501,11,18.6194800201337,1918.69718294097,2.04477560470934,0.0818282855929232,0.175107187856637,0.500983139167515,0.600271919399508,0.255521539915567,0.398712531073706,0.0438003562478913,43788.9617019343,13355.4177726596,25632.1883540942,51445.9254397547,6.53203018205485,98.5999861984707,101.630423444408,86.4167296090648,0
9898834.36800742,0.963963153263528,0.0356510390928336,-0.000863611215531561,0.0356372224189439,58,121.603124155842,2602.64067066679,4.29695429429743,0.0720705501423779,0.139773013582072,0.469417966274806,0.594408468750751,0.243168935383798,0.514249119661901,0.221078134799383,61974.564027303,15215.6870332104,30705.6814817565,71648.6512660974,7.38846082191653,110.932993811506,89.6386578045026,106.723834029455,1
3451942.01263375,0.0559075873341493,0.0631009101680181,0.00197688753729009,0.0713102412643012,48,170.158483889151,1905.80139414623,3.75463672851898,0.0871035779165718,0.230469675266554,0.551121400737147,0.578736098620965,0.331842920029033,0.580948763127823,0.126876608563661,65400.113556421,19968.49495383,35959.7436407272,86877.903131619,-9.75504915873733e-05,99.5767474705409,109.012799528088,100.872075937698,0
3908202.78162136,0.94652955379848,0.0651456664471597,0.997837241698878,0.0982434657632157,96,149.527045424187,1943.37915972454,5.75676404284101,0.0901707917866332,0.176692302628364,0.464250713403108,0.536595540844774,0.207507161582625,0.485658856657506,0.0905220549226479,48504.4076743022,17081.7313221021,24794.7143412149,55534.8496557111,7.84540275963755,79.5461795298599,100.896038126564,91.346907960263,0
3427409.85592914,0.281676723907008,0.0386639607725232,-0.00146686496997236,0.0652796655308011,21,46.4458696415581,1158.55614301796,2.14034807587432,0.0653090353165735,0.177348240555295,0.564562394042009,0.489619499778473,0.15450084422658,0.496654851374453,0.132714344105764,59422.8819618542,22880.1425523597,35109.4427095385,70541.2863882945,0.000315606665809595,97.0599252661754,85.3643006313965,93.3547864190158,0
4768872.19259579,0.488725421943842,0.0783346745337707,0.0152748540673635,0.0856664445049843,29,45.3201778373691,2473.8066737147,2.18669488722674,0.0909797984607612,0.181665162220087,0.549030521093917,0.42644078901459,0.184678392532419,0.489233317095694,0.181332983745973,42255.198094545,14453.6691774943,22303.003201388,47560.2155188112,7.53058507253721,85.5886413737106,96.0667622073172,99.3873698899429,0
5085222.38112922,0.346666516089338,0.0212715506081587,0.943106769752615,0.0177526634376025,59,143.584958003135,1540.75944649661,3.51355498776894,0.0872176685103402,0.0939328815649215,0.556385315700259,0.530039928428498,0.219919156357726,0.423265495170663,0.180225774915338,80769.0615378621,24670.7589377128,40215.3874500468,90344.6725948834,10.7828401487302,113.440718629173,79.3888015177553,102.4688104426,1
